1630,Acquisizione di Beni e Servizi,,1625,4,5,2,3,consuntivo-riassuntivo-debiti-fuori-bilancio-acquisizione-di-beni-e-servizi
1627,"Copertura di disavanzi di consorzi, aziende speciali e di istituzioni",,1625,6,7,2,3,consuntivo-riassuntivo-debiti-fuori-bilancio-copertura-di-disavanzi-di-consorzi-aziende-speciali-e-di-istituzioni
1629,Procedure espropriative o di occupazione d'urgenza per opere di pubblica utilità,,1625,8,9,2,3,consuntivo-riassuntivo-debiti-fuori-bilancio-procedure-espropriative-o-di-occupazione-d-urgenza-per-opere-di-pubblica-utilita
1628,Ricapitalizzazione,,1625,10,11,2,3,consuntivo-riassuntivo-debiti-fuori-bilancio-ricapitalizzazione
1626,Sentenze esecutive,,1625,12,13,2,3,consuntivo-riassuntivo-debiti-fuori-bilancio-sentenze-esecutive
1631,Esecuzione forzata,,1567,15,18,2,2,consuntivo-riassuntivo-esecuzione-forzata
1632,Procedimenti di esecuzione forzata,,1631,16,17,2,3,consuntivo-riassuntivo-esecuzione-forzata-procedimenti-di-esecuzione-forzata
1568,Gestione finanziaria,,1567,19,80,2,2,consuntivo-riassuntivo-gestione-finanziaria
1570,Gestione competenza,,1568,20,39,2,3,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza
1586,Differenza,,1570,21,22,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-differenza
1581,Fondo di cassa al 1° gennaio,,1570,23,24,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-fondo-di-cassa-al-1°-gennaio
1584,Fondo di cassa al 31 dicembre,,1570,25,26,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-fondo-di-cassa-al-31-dicembre
1583,Pagamenti,,1570,27,28,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-pagamenti
1585,Pagamenti per azioni esecutive non regolarizzate al 31.12,,1570,29,30,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-pagamenti-per-azioni-esecutive-non-regolarizzate-al-31.12
1587,Residui attivi,,1570,31,32,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-residui-attivi
1588,Residui passivi,,1570,33,34,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-residui-passivi
1582,Riscossioni,,1570,35,36,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-riscossioni
1589,Risultato di amministrazione = (6+7-8),,1570,37,38,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-competenza-risultato-di-amministrazione
1569,Gestione residui,,1568,40,59,2,3,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui
1577,Differenza,,1569,41,42,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-differenza
1572,Fondo di cassa al 1° gennaio,,1569,43,44,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-fondo-di-cassa-al-1°-gennaio
1575,Fondo di cassa al 31 dicembre,,1569,45,46,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-fondo-di-cassa-al-31-dicembre
1574,Pagamenti,,1569,47,48,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-pagamenti
1576,Pagamenti per azioni esecutive non regolarizzate al 31.12,,1569,49,50,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-pagamenti-per-azioni-esecutive-non-regolarizzate-al-31.12
1578,Residui attivi,,1569,51,52,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-residui-attivi
1579,Residui passivi,,1569,53,54,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-residui-passivi
1573,Riscossioni,,1569,55,56,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-riscossioni
1580,Risultato di amministrazione = (6+7-8),,1569,57,58,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-residui-risultato-di-amministrazione
1571,Gestione totale,,1568,60,79,2,3,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale
1595,Differenza,,1571,61,62,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-differenza
1590,Fondo di cassa al 1° gennaio,,1571,63,64,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-fondo-di-cassa-al-1°-gennaio
1593,Fondo di cassa al 31 dicembre,,1571,65,66,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-fondo-di-cassa-al-31-dicembre
1592,Pagamenti,,1571,67,68,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-pagamenti
1594,Pagamenti per azioni esecutive non regolarizzate al 31.12,,1571,69,70,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-pagamenti-per-azioni-esecutive-non-regolarizzate-al-31.12
1596,Residui attivi,,1571,71,72,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-residui-attivi
1597,Residui passivi,,1571,73,74,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-residui-passivi
1591,Riscossioni,,1571,75,76,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-riscossioni
1598,Risultato di amministrazione = (6+7-8),,1571,77,78,2,4,consuntivo-riassuntivo-gestione-finanziaria-gestione-totale-risultato-di-amministrazione
1613,Quadro riassuntivo della gestione di competenza,,1567,81,96,2,2,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza
1620,Avanzo (+) o Disavanzo (-),,1613,82,83,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-avanzo-o-disavanzo
1619,Differenza tra residui,,1613,84,85,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-differenza-residui
1616,Differenza tra riscossioni e pagamenti,,1613,86,87,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-differenza-riscossioni-pagamenti
1615,Pagamenti,,1613,88,89,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-pagamenti
1617,Residui attivi,,1613,90,91,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-residui-attivi
1618,Residui passivi,,1613,92,93,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-residui-passivi
1614,Riscossioni,,1613,94,95,2,3,consuntivo-riassuntivo-quadro-riassuntivo-della-gestione-di-competenza-riscossioni
1621,Riaccertamento dei residui,,1567,97,104,2,2,consuntivo-riassuntivo-riaccertamento-dei-residui
1622,Eventuale disavanzo da riaccertamento dei residui,,1621,98,99,2,3,consuntivo-riassuntivo-riaccertamento-dei-residui-eventuale-disavanzo-da-riaccertamento-dei-residui
1624,Eventuale disavanzo da riaccertamento dei residui di cui di parte capitale,,1621,100,101,2,3,consuntivo-riassuntivo-riaccertamento-dei-residui-eventuale-disavanzo-da-riaccertamento-dei-residui-di-cui-di-parte-capitale
1623,Eventuale disavanzo da riaccertamento dei residui di cui di parte corrente,,1621,102,103,2,3,consuntivo-riassuntivo-riaccertamento-dei-residui-eventuale-disavanzo-da-riaccertamento-dei-residui-di-cui-di-parte-corrente
1599,Risultato di amministrazione,,1567,105,116,2,2,consuntivo-riassuntivo-risultato-di-amministrazione
1604,Non vincolato,,1599,106,107,2,3,consuntivo-riassuntivo-risultato-di-amministrazione-non-vincolato
1603,Per fondo ammortamento,,1599,108,109,2,3,consuntivo-riassuntivo-risultato-di-amministrazione-per-fondo-ammortamento
1602,Per Spese in Conto Capitale,,1599,110,111,2,3,consuntivo-riassuntivo-risultato-di-amministrazione-per-spese-conto-capitale
1600,Risultato di amministrazione (+/-) di cui:,,1599,112,113,2,3,consuntivo-riassuntivo-risultato-di-amministrazione-risultato-di-amministrazione
1601,Vincolato,,1599,114,115,2,3,consuntivo-riassuntivo-risultato-di-amministrazione-vincolato
1605,Utilizzo avanzo di amministrazione esercizio precedente,,1567,117,132,2,2,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente
1612,Estinzione anticipata dei prestiti,,1605,118,119,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-estinzione-anticipata-dei-prestiti
1607,Finanziamento debiti fuori bilancio,,1605,120,121,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-finanziamento-debiti-fuori-bilancio
1606,Reinvestimento quote accantonate per ammortamento,,1605,122,123,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-reinvestimento-quote-accantonate-per-ammortamento
1608,Salvaguardia equilibri di bilancio,,1605,124,125,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-salvaguardia-equilibri-di-bilancio
1610,Spese correnti in sede di assestamento,,1605,126,127,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-spese-correnti-in-sede-di-assestamento
1609,Spese correnti non ripetitive,,1605,128,129,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-spese-correnti-non-ripetitive
1611,Spese di investimento,,1605,130,131,2,3,consuntivo-riassuntivo-utilizzo-avanzo-di-amministrazione-esercizio-precedente-spese-di-investimento
858,SPESE,,676,134,1201,2,1,consuntivo-spese
1150,Cassa,,858,837,1200,2,2,consuntivo-spese-cassa
1245,Prestiti,,1150,1028,1041,2,3,consuntivo-spese-cassa-prestiti
1539,Anticipazioni di cassa,,1245,1029,1030,2,4,consuntivo-spese-cassa-prestiti-anticipazioni-di-cassa
1540,Finanziamenti a breve termine,,1245,1031,1032,2,4,consuntivo-spese-cassa-prestiti-finanziamenti-a-breve-termine
1542,Prestiti obbligazionari,,1245,1033,1034,2,4,consuntivo-spese-cassa-prestiti-prestiti-obbligazionari
1543,Quota capitale di debiti pluriennali,,1245,1035,1036,2,4,consuntivo-spese-cassa-prestiti-quota-capitale-di-debiti-pluriennali
1541,Quota capitale di mutui e prestiti,,1245,1037,1038,2,4,consuntivo-spese-cassa-prestiti-quota-capitale-di-mutui-e-prestiti
1544,Quota capitale per estinzione anticipata di prestiti,,1245,1039,1040,2,4,consuntivo-spese-cassa-prestiti-quota-capitale-per-estinzione-anticipata-di-prestiti
1151,Spese correnti,,1150,838,929,2,3,consuntivo-spese-cassa-spese-correnti
1152,funzioni,,1151,839,916,2,4,consuntivo-spese-cassa-spese-correnti-funzioni
1153,Amministrazione,,1152,840,845,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-amministrazione
1155,Amministrazione (altro),,1153,843,844,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-amministrazione-amministrazione-altro
1154,Organi istituzionali,,1153,841,842,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-amministrazione-organi-istituzionali
1179,Cultura,,1152,892,897,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-cultura
1180,Biblioteche e musei,,1179,893,894,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-cultura-biblioteche-e-musei
1181,Teatri,,1179,895,896,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-cultura-teatri
1190,Giustizia,,1152,914,915,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-giustizia
1173,Istruzione,,1152,880,891,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione
1178,"Assistenza, trasporto, mense",,1173,889,890,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione-assistenza-trasporto-mense
1175,Istruzione elementare,,1173,883,884,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione-istruzione-elementare
1176,Istruzione media,,1173,885,886,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione-istruzione-media
1177,Istruzione secondaria superiore,,1173,887,888,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione-istruzione-secondaria-superiore
1174,Scuola materna,,1173,881,882,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-istruzione-scuola-materna
1189,Polizia locale,,1152,912,913,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-polizia-locale
1188,Servizi produttivi,,1152,910,911,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-servizi-produttivi
1156,Sociale,,1152,846,857,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-sociale
1157,Asili nido,,1156,847,848,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sociale-asili-nido
1160,"Assistenza, beneficenza e altro",,1156,853,854,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sociale-assistenza-beneficenza-e-altro
1161,Cimiteri,,1156,855,856,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sociale-cimiteri
1158,Prevenzione e riabilitazione,,1156,849,850,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sociale-prevenzione-e-riabilitazione
1159,Residenze per anziani,,1156,851,852,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sociale-residenze-per-anziani
1182,Sport,,1152,898,905,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-sport
1185,Manifestazioni sportive,,1182,903,904,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sport-manifestazioni-sportive
1183,Piscine comunali,,1182,899,900,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sport-piscine-comunali
1184,Stadio e altri impianti,,1182,901,902,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-sport-stadio-e-altri-impianti
1187,Sviluppo economico,,1152,908,909,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-sviluppo-economico
1162,Territorio e ambiente,,1152,858,871,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente
1164,Edilizia pubblica,,1162,861,862,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-edilizia-pubblica
1168,Parchi,,1162,869,870,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-parchi
1165,Protezione civile,,1162,863,864,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-protezione-civile
1167,Rifiuti,,1162,867,868,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-rifiuti
1166,Servizio idrico,,1162,865,866,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-servizio-idrico
1163,Urbanistica e territorio,,1162,859,860,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-territorio-e-ambiente-urbanistica-e-territorio
1186,Turismo,,1152,906,907,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-turismo
1169,Viabilità e trasporti,,1152,872,879,2,5,consuntivo-spese-cassa-spese-correnti-funzioni-viabilita-e-trasporti
1172,Illuminazione pubblica,,1169,877,878,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-viabilita-e-trasporti-illuminazione-pubblica
1171,Trasporti pubblici,,1169,875,876,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-viabilita-e-trasporti-trasporti-pubblici
1170,Viabilità,,1169,873,874,2,6,consuntivo-spese-cassa-spese-correnti-funzioni-viabilita-e-trasporti-viabilita
1191,interventi,,1151,917,928,2,4,consuntivo-spese-cassa-spese-correnti-interventi
1196,Altre spese per interventi correnti,,1191,926,927,2,5,consuntivo-spese-cassa-spese-correnti-interventi-altre-spese-per-interventi-correnti
1195,Interessi passivi e oneri finanziari diversi,,1191,924,925,2,5,consuntivo-spese-cassa-spese-correnti-interventi-interessi-passivi-e-oneri-finanziari-diversi
1192,Personale,,1191,918,919,2,5,consuntivo-spese-cassa-spese-correnti-interventi-personale
1193,Prestazioni di servizi,,1191,920,921,2,5,consuntivo-spese-cassa-spese-correnti-interventi-prestazioni-di-servizi
1194,Trasferimenti,,1191,922,923,2,5,consuntivo-spese-cassa-spese-correnti-interventi-trasferimenti
1246,Spese per conto terzi,,1150,1042,1043,2,3,consuntivo-spese-cassa-spese-per-conto-terzi
1197,Spese per investimenti,,1150,930,1027,2,3,consuntivo-spese-cassa-spese-per-investimenti
1198,funzioni,,1197,931,1008,2,4,consuntivo-spese-cassa-spese-per-investimenti-funzioni
1199,Amministrazione,,1198,932,937,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-amministrazione
1201,Amministrazione (altro),,1199,935,936,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-amministrazione-amministrazione-altro
1200,Organi istituzionali,,1199,933,934,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-amministrazione-organi-istituzionali
1225,Cultura,,1198,984,989,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-cultura
1226,Biblioteche e musei,,1225,985,986,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-cultura-biblioteche-e-musei
1227,Teatri,,1225,987,988,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-cultura-teatri
1236,Giustizia,,1198,1006,1007,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-giustizia
1219,Istruzione,,1198,972,983,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione
1224,"Assistenza, trasporto, mense",,1219,981,982,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione-assistenza-trasporto-mense
1221,Istruzione elementare,,1219,975,976,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione-istruzione-elementare
1222,Istruzione media,,1219,977,978,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione-istruzione-media
1223,Istruzione secondaria superiore,,1219,979,980,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione-istruzione-secondaria-superiore
1220,Scuola materna,,1219,973,974,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-istruzione-scuola-materna
1235,Polizia locale,,1198,1004,1005,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-polizia-locale
1234,Servizi produttivi,,1198,1002,1003,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-servizi-produttivi
1202,Sociale,,1198,938,949,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale
1203,Asili nido,,1202,939,940,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale-asili-nido
1206,"Assistenza, beneficenza e altro",,1202,945,946,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale-assistenza-beneficenza-e-altro
1207,Cimiteri,,1202,947,948,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale-cimiteri
1204,Prevenzione e riabilitazione,,1202,941,942,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale-prevenzione-e-riabilitazione
1205,Residenze per anziani,,1202,943,944,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sociale-residenze-per-anziani
1228,Sport,,1198,990,997,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sport
1231,Manifestazioni sportive,,1228,995,996,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sport-manifestazioni-sportive
1229,Piscine comunali,,1228,991,992,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sport-piscine-comunali
1230,Stadio e altri impianti,,1228,993,994,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sport-stadio-e-altri-impianti
1233,Sviluppo economico,,1198,1000,1001,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-sviluppo-economico
1208,Territorio e ambiente,,1198,950,963,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente
1210,Edilizia pubblica,,1208,953,954,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-edilizia-pubblica
1214,Parchi,,1208,961,962,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-parchi
1211,Protezione civile,,1208,955,956,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-protezione-civile
1213,Rifiuti,,1208,959,960,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-rifiuti
1212,Servizio idrico,,1208,957,958,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-servizio-idrico
1209,Urbanistica e territorio,,1208,951,952,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-territorio-e-ambiente-urbanistica-e-territorio
1232,Turismo,,1198,998,999,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-turismo
1215,Viabilità e trasporti,,1198,964,971,2,5,consuntivo-spese-cassa-spese-per-investimenti-funzioni-viabilita-e-trasporti
1218,Illuminazione pubblica,,1215,969,970,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-viabilita-e-trasporti-illuminazione-pubblica
1217,Trasporti pubblici,,1215,967,968,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-viabilita-e-trasporti-trasporti-pubblici
1216,Viabilità,,1215,965,966,2,6,consuntivo-spese-cassa-spese-per-investimenti-funzioni-viabilita-e-trasporti-viabilita
1237,interventi,,1197,1009,1026,2,4,consuntivo-spese-cassa-spese-per-investimenti-interventi
1238,Acquisizione di beni immobili,,1237,1010,1011,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-acquisizione-di-beni-immobili
1242,Acquisizioni di beni mobili,,1237,1018,1019,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-acquisizioni-di-beni-mobili
1244,Altri investimenti per interventi,,1237,1024,1025,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-altri-investimenti-per-interventi
1566,Concessioni di crediti e anticipazioni,,1237,1020,1021,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-concessioni-di-crediti-e-anticipazioni
1243,Conferimenti di capitale,,1237,1022,1023,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-conferimenti-di-capitale
1239,Incarichi professionali esterni,,1237,1012,1013,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-incarichi-professionali-esterni
1241,Partecipazioni azionarie,,1237,1016,1017,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-partecipazioni-azionarie
1240,Trasferimenti di capitale,,1237,1014,1015,2,5,consuntivo-spese-cassa-spese-per-investimenti-interventi-trasferimenti-di-capitale
1312,_spese_somma_funzioni,,1150,1122,1199,2,3,consuntivo-spese-cassa-spese-somma-funzioni
1313,Amministrazione,,1312,1123,1128,2,4,consuntivo-spese-cassa-spese-somma-funzioni-amministrazione
1315,Amministrazione (altro),,1313,1126,1127,2,5,consuntivo-spese-cassa-spese-somma-funzioni-amministrazione-amministrazione-altro
1314,Organi istituzionali,,1313,1124,1125,2,5,consuntivo-spese-cassa-spese-somma-funzioni-amministrazione-organi-istituzionali
1339,Cultura,,1312,1175,1180,2,4,consuntivo-spese-cassa-spese-somma-funzioni-cultura
1340,Biblioteche e musei,,1339,1176,1177,2,5,consuntivo-spese-cassa-spese-somma-funzioni-cultura-biblioteche-e-musei
1341,Teatri,,1339,1178,1179,2,5,consuntivo-spese-cassa-spese-somma-funzioni-cultura-teatri
1350,Giustizia,,1312,1197,1198,2,4,consuntivo-spese-cassa-spese-somma-funzioni-giustizia
1333,Istruzione,,1312,1163,1174,2,4,consuntivo-spese-cassa-spese-somma-funzioni-istruzione
1338,"Assistenza, trasporto, mense",,1333,1172,1173,2,5,consuntivo-spese-cassa-spese-somma-funzioni-istruzione-assistenza-trasporto-mense
1335,Istruzione elementare,,1333,1166,1167,2,5,consuntivo-spese-cassa-spese-somma-funzioni-istruzione-istruzione-elementare
1336,Istruzione media,,1333,1168,1169,2,5,consuntivo-spese-cassa-spese-somma-funzioni-istruzione-istruzione-media
1337,Istruzione secondaria superiore,,1333,1170,1171,2,5,consuntivo-spese-cassa-spese-somma-funzioni-istruzione-istruzione-secondaria-superiore
1334,Scuola materna,,1333,1164,1165,2,5,consuntivo-spese-cassa-spese-somma-funzioni-istruzione-scuola-materna
1349,Polizia locale,,1312,1195,1196,2,4,consuntivo-spese-cassa-spese-somma-funzioni-polizia-locale
1348,Servizi produttivi,,1312,1193,1194,2,4,consuntivo-spese-cassa-spese-somma-funzioni-servizi-produttivi
1316,Sociale,,1312,1129,1140,2,4,consuntivo-spese-cassa-spese-somma-funzioni-sociale
1317,Asili nido,,1316,1130,1131,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sociale-asili-nido
1320,"Assistenza, beneficenza e altro",,1316,1136,1137,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sociale-assistenza-beneficenza-e-altro
1321,Cimiteri,,1316,1138,1139,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sociale-cimiteri
1318,Prevenzione e riabilitazione,,1316,1132,1133,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sociale-prevenzione-e-riabilitazione
1319,Residenze per anziani,,1316,1134,1135,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sociale-residenze-per-anziani
1342,Sport,,1312,1181,1188,2,4,consuntivo-spese-cassa-spese-somma-funzioni-sport
1345,Manifestazioni sportive,,1342,1186,1187,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sport-manifestazioni-sportive
1343,Piscine comunali,,1342,1182,1183,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sport-piscine-comunali
1344,Stadio e altri impianti,,1342,1184,1185,2,5,consuntivo-spese-cassa-spese-somma-funzioni-sport-stadio-e-altri-impianti
1347,Sviluppo economico,,1312,1191,1192,2,4,consuntivo-spese-cassa-spese-somma-funzioni-sviluppo-economico
1322,Territorio e ambiente,,1312,1141,1154,2,4,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente
1324,Edilizia pubblica,,1322,1144,1145,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-edilizia-pubblica
1328,Parchi,,1322,1152,1153,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-parchi
1325,Protezione civile,,1322,1146,1147,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-protezione-civile
1327,Rifiuti,,1322,1150,1151,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-rifiuti
1326,Servizio idrico,,1322,1148,1149,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-servizio-idrico
1323,Urbanistica e territorio,,1322,1142,1143,2,5,consuntivo-spese-cassa-spese-somma-funzioni-territorio-e-ambiente-urbanistica-e-territorio
1346,Turismo,,1312,1189,1190,2,4,consuntivo-spese-cassa-spese-somma-funzioni-turismo
1329,Viabilità e trasporti,,1312,1155,1162,2,4,consuntivo-spese-cassa-spese-somma-funzioni-viabilita-e-trasporti
1332,Illuminazione pubblica,,1329,1160,1161,2,5,consuntivo-spese-cassa-spese-somma-funzioni-viabilita-e-trasporti-illuminazione-pubblica
1331,Trasporti pubblici,,1329,1158,1159,2,5,consuntivo-spese-cassa-spese-somma-funzioni-viabilita-e-trasporti-trasporti-pubblici
1330,Viabilità,,1329,1156,1157,2,5,consuntivo-spese-cassa-spese-somma-funzioni-viabilita-e-trasporti-viabilita
859,Impegni,,858,135,420,2,2,consuntivo-spese-impegni
954,Prestiti,,859,326,339,2,3,consuntivo-spese-impegni-prestiti
1545,Anticipazioni di cassa,,954,327,328,2,4,consuntivo-spese-impegni-prestiti-anticipazioni-di-cassa
1546,Finanziamenti a breve termine,,954,329,330,2,4,consuntivo-spese-impegni-prestiti-finanziamenti-a-breve-termine
1548,Prestiti obbligazionari,,954,331,332,2,4,consuntivo-spese-impegni-prestiti-prestiti-obbligazionari
1549,Quota capitale di debiti pluriennali,,954,333,334,2,4,consuntivo-spese-impegni-prestiti-quota-capitale-di-debiti-pluriennali
1547,Quota capitale di mutui e prestiti,,954,335,336,2,4,consuntivo-spese-impegni-prestiti-quota-capitale-di-mutui-e-prestiti
